[22/Jun/2025:19:45:13 +0000] - 502 502 - GET https campusvirtual2.com "/" [Client 162.158.126.76] [Length 556] [Gzip -] [Sent-to campusvirtual2.com_web] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "http://157.180.119.231:81/"
[22/Jun/2025:19:45:17 +0000] - 502 502 - GET https campusvirtual2.com "/" [Client 162.158.126.76] [Length 556] [Gzip -] [Sent-to campusvirtual2.com_web] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "http://157.180.119.231:81/"
[22/Jun/2025:19:45:22 +0000] - 502 502 - GET https campusvirtual2.com "/" [Client 162.158.126.76] [Length 556] [Gzip -] [Sent-to campusvirtual2.com_web] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "http://157.180.119.231:81/"
[22/Jun/2025:19:47:32 +0000] - 502 502 - GET https campusvirtual2.com "/" [Client 162.158.126.77] [Length 556] [Gzip -] [Sent-to campusvirtual2.com_web] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
[22/Jun/2025:19:47:39 +0000] - 502 502 - GET https campusvirtual2.com "/" [Client 162.158.126.77] [Length 556] [Gzip -] [Sent-to campusvirtual2.com_web] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
[22/Jun/2025:19:50:55 +0000] - 403 403 - GET https campusvirtual2.com "/" [Client 162.158.126.71] [Length 249] [Gzip 1.19] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "http://157.180.119.231:81/"
[22/Jun/2025:20:13:14 +0000] - 301 301 - GET https campusvirtual2.com "/moodle" [Client 162.158.126.63] [Length 325] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
[22/Jun/2025:20:13:14 +0000] - 302 302 - GET https campusvirtual2.com "/moodle/" [Client 162.158.126.63] [Length 0] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
[22/Jun/2025:20:13:14 +0000] - 200 200 - GET https campusvirtual2.com "/moodle/install.php" [Client 162.158.126.63] [Length 4711] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
[22/Jun/2025:20:13:14 +0000] - 200 200 - GET https campusvirtual2.com "/moodle/install/css.php" [Client 162.158.126.63] [Length 93212] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/moodle/install.php"
